"date";"time";"product";"shop_id"
20140104;2145;"Banana";"18"
20140104;2151;"Banana";"18"
20140104;2157;"Banana";"18"
20140104;2158;"Banana";"18"
20140104;2159;"Banana";"18"
20140104;2212;"Banana";"18"
20140104;2219;"Banana";"18"
20140104;2219;"Banana";"18"
20140104;2223;"Banana";"18"
20140104;2227;"Banana";"18"
20140104;2230;"Banana";"18"
20140104;2251;"Banana";"18"
20140104;2252;"Banana";"18"
20140104;2258;"Banana";"18"
20140119;749;"Banana";"18"
20140119;822;"Banana";"18"
20140119;907;"Banana";"18"
20140119;929;"Banana";"18"
20140119;951;"Banana";"18"
20140119;1032;"Banana";"18"
20140119;1033;"Banana";"18"
20140119;1034;"Banana";"18"
20140119;1035;"Banana";"18"
20140119;1036;"Banana";"18"
20140119;1038;"Banana";"18"
20140119;1042;"Banana";"18"
20140119;1045;"Banana";"18"
20140119;1046;"Banana";"18"
20140119;1102;"Banana";"18"
20140119;1103;"Banana";"18"
20140119;1105;"Banana";"18"
20140119;1106;"Banana";"18"
20140119;1108;"Banana";"18"
20140119;1110;"Banana";"18"
20140119;1119;"Banana";"18"
20140119;1126;"Banana";"18"
20140119;1130;"Banana";"18"
20140119;1131;"Banana";"18"
20140119;1131;"Banana";"18"
20140119;1134;"Banana";"18"
20140119;1143;"Banana";"18"
20140119;1144;"Banana";"18"
20140119;1147;"Banana";"18"
20140119;1148;"Banana";"18"
20140119;1150;"Banana";"18"
20140119;1153;"Banana";"18"
20140119;1155;"Banana";"18"
20140119;1156;"Banana";"18"
20140119;1158;"Banana";"18"
20140119;1158;"Banana";"18"
20140119;1200;"Banana";"18"
20140119;1200;"Banana";"18"
20140119;1204;"Banana";"18"
20140119;1215;"Banana";"18"
20140119;1216;"Banana";"18"
20140119;1221;"Banana";"18"
20140119;1222;"Banana";"18"
20140119;1223;"Banana";"18"
20140119;1223;"Banana";"18"
20140119;1224;"Banana";"18"
20140119;1226;"Banana";"18"
20140119;1227;"Banana";"18"
20140119;1234;"Banana";"18"
20140119;1236;"Banana";"18"
20140119;1239;"Banana";"18"
20140119;1247;"Banana";"18"
20140119;1248;"Banana";"18"
20140119;1249;"Banana";"18"
20140119;1252;"Banana";"18"
20140119;1253;"Banana";"18"
20140119;1255;"Banana";"18"
20140119;1258;"Banana";"18"
20140119;1258;"Banana";"18"
20140119;1259;"Banana";"18"
20140119;1259;"Banana";"18"
20140119;1304;"Banana";"18"
20140119;1308;"Banana";"18"
20140119;1311;"Banana";"18"
20140119;1315;"Banana";"18"
20140119;1316;"Banana";"18"
20140119;1317;"Banana";"18"
20140119;1324;"Banana";"18"
20140119;1326;"Banana";"18"
20140119;1327;"Banana";"18"
20140119;1329;"Banana";"18"
20140119;1332;"Banana";"18"
20140119;1332;"Banana";"18"
20140119;1335;"Banana";"18"
20140119;1337;"Banana";"18"
20140119;1340;"Banana";"18"
20140119;1344;"Banana";"18"
20140119;1346;"Banana";"18"
20140119;1347;"Banana";"18"
20140119;1348;"Banana";"18"
20140119;1348;"Banana";"18"
20140119;1349;"Banana";"18"
20140119;1352;"Banana";"18"
20140119;1353;"Banana";"18"
20140119;1354;"Banana";"18"
20140119;1355;"Banana";"18"
20140119;1356;"Banana";"18"
20140119;1356;"Banana";"18"
20140119;1357;"Banana";"18"
20140119;1403;"Banana";"18"
20140119;1408;"Banana";"18"
20140119;1408;"Banana";"18"
20140119;1408;"Banana";"18"
20140119;1409;"Banana";"18"
20140119;1410;"Banana";"18"
20140119;1410;"Banana";"18"
20140119;1413;"Banana";"18"
20140119;1415;"Banana";"18"
20140119;1416;"Banana";"18"
20140119;1417;"Banana";"18"
20140119;1420;"Banana";"18"
20140119;1422;"Banana";"18"
20140119;1431;"Banana";"18"
20140119;1435;"Banana";"18"
20140119;1435;"Banana";"18"
20140119;1436;"Banana";"18"
20140119;1438;"Banana";"18"
20140119;1438;"Banana";"18"
20140119;1439;"Banana";"18"
20140119;1443;"Banana";"18"
20140119;1445;"Banana";"18"
20140119;1447;"Banana";"18"
20140119;1447;"Banana";"18"
20140119;1448;"Banana";"18"
20140119;1449;"Banana";"18"
20140119;1449;"Banana";"18"
20140119;1450;"Banana";"18"
20140119;1451;"Banana";"18"
20140119;1456;"Banana";"18"
20140119;1457;"Banana";"18"
20140119;1458;"Banana";"18"
20140119;1459;"Banana";"18"
20140119;1508;"Banana";"18"
20140119;1510;"Banana";"18"
20140119;1513;"Banana";"18"
20140119;1521;"Banana";"18"
20140119;1522;"Banana";"18"
20140119;1524;"Banana";"18"
20140119;1527;"Banana";"18"
20140119;1532;"Banana";"18"
20140119;1534;"Banana";"18"
20140119;1537;"Banana";"18"
20140119;1540;"Banana";"18"
20140119;1545;"Banana";"18"
20140119;1546;"Banana";"18"
20140119;1556;"Banana";"18"
20140119;1601;"Banana";"18"
20140119;1604;"Banana";"18"
20140119;1606;"Banana";"18"
20140119;1606;"Banana";"18"
20140119;1610;"Banana";"18"
20140119;1610;"Banana";"18"
20140119;1611;"Banana";"18"
20140119;1617;"Banana";"18"
20140119;1620;"Banana";"18"
20140119;1622;"Banana";"18"
20140119;1624;"Banana";"18"
20140119;1625;"Banana";"18"
20140119;1627;"Banana";"18"
20140119;1631;"Banana";"18"
20140119;1636;"Banana";"18"
20140119;1636;"Banana";"18"
20140119;1638;"Banana";"18"
20140119;1639;"Banana";"18"
20140119;1639;"Banana";"18"
20140119;1641;"Banana";"18"
20140119;1641;"Banana";"18"
20140119;1642;"Banana";"18"
20140119;1642;"Banana";"18"
20140119;1643;"Banana";"18"
20140119;1644;"Banana";"18"
20140119;1647;"Banana";"18"
20140119;1647;"Banana";"18"
20140119;1647;"Banana";"18"
20140119;1652;"Banana";"18"
20140119;1653;"Banana";"18"
20140119;1653;"Banana";"18"
20140119;1701;"Banana";"18"
20140119;1702;"Banana";"18"
20140119;1705;"Banana";"18"
20140119;1706;"Banana";"18"
20140119;1707;"Banana";"18"
20140119;1710;"Banana";"18"
20140119;1710;"Banana";"18"
20140119;1711;"Banana";"18"
20140119;1713;"Banana";"18"
20140119;1718;"Banana";"18"
20140119;1720;"Banana";"18"
20140119;1724;"Banana";"18"
20140119;1725;"Banana";"18"
20140119;1727;"Banana";"18"
20140119;1730;"Banana";"18"
20140119;1730;"Banana";"18"
20140119;1731;"Banana";"18"
20140119;1733;"Banana";"18"
20140119;1734;"Banana";"18"
20140119;1735;"Banana";"18"
20140119;1735;"Banana";"18"
20140119;1735;"Banana";"18"
20140119;1736;"Banana";"18"
20140119;1738;"Banana";"18"
20140119;1739;"Banana";"18"
20140119;1739;"Banana";"18"
20140119;1744;"Banana";"18"
20140119;1745;"Banana";"18"
20140119;1746;"Banana";"18"
20140119;1747;"Banana";"18"
20140119;1747;"Banana";"18"
20140119;1747;"Banana";"18"
20140119;1751;"Banana";"18"
20140119;1752;"Banana";"18"
20140119;1753;"Banana";"18"
20140119;1757;"Banana";"18"
20140119;1801;"Banana";"18"
20140119;1801;"Banana";"18"
20140119;1802;"Banana";"18"
20140119;1804;"Banana";"18"
20140119;1804;"Banana";"18"
20140119;1805;"Banana";"18"
20140119;1808;"Banana";"18"
20140119;1811;"Banana";"18"
20140119;1816;"Banana";"18"
20140119;1819;"Banana";"18"
20140119;1823;"Banana";"18"
20140119;1824;"Banana";"18"
20140119;1834;"Banana";"18"
20140119;1839;"Banana";"18"
20140119;1839;"Banana";"18"
20140119;1840;"Banana";"18"
20140119;1847;"Banana";"18"
20140119;1848;"Banana";"18"
20140119;1850;"Banana";"18"
20140119;1855;"Banana";"18"
20140119;1857;"Banana";"18"
20140119;1858;"Banana";"18"
20140119;1859;"Banana";"18"
20140119;1903;"Banana";"18"
20140119;1907;"Banana";"18"
20140119;1907;"Banana";"18"
20140119;1908;"Banana";"18"
20140119;1911;"Banana";"18"
20140119;1912;"Banana";"18"
20140119;1916;"Banana";"18"
20140119;1916;"Banana";"18"
20140119;1919;"Banana";"18"
20140119;1926;"Banana";"18"
20140119;1930;"Banana";"18"
20140119;1930;"Banana";"18"
20140119;1931;"Banana";"18"
20140119;1934;"Banana";"18"
20140119;1935;"Banana";"18"
20140119;1938;"Banana";"18"
20140119;1941;"Banana";"18"
20140119;1945;"Banana";"18"
20140119;1945;"Banana";"18"
20140119;1958;"Banana";"18"
20140119;1959;"Banana";"18"
20140119;2001;"Banana";"18"
20140119;2010;"Banana";"18"
20140119;2012;"Banana";"18"
20140119;2013;"Banana";"18"
20140119;2014;"Banana";"18"
20140119;2016;"Banana";"18"
20140119;2016;"Banana";"18"
20140119;2019;"Banana";"18"
20140119;2027;"Banana";"18"
20140119;2028;"Banana";"18"
20140119;2030;"Banana";"18"
20140119;2035;"Banana";"18"
20140119;2037;"Banana";"18"
20140119;2041;"Banana";"18"
20140119;2042;"Banana";"18"
20140119;2044;"Banana";"18"
20140119;2045;"Banana";"18"
20140119;2049;"Banana";"18"
20140119;2058;"Banana";"18"
20140119;2115;"Banana";"18"
20140119;2123;"Banana";"18"
20140119;2124;"Banana";"18"
20140119;2126;"Banana";"18"
20140119;2129;"Banana";"18"
20140119;2141;"Banana";"18"
20140119;2142;"Banana";"18"
20140119;2144;"Banana";"18"
20140119;2151;"Banana";"18"
20140119;2156;"Banana";"18"
20140119;2202;"Banana";"18"
20140119;2203;"Banana";"18"
20140119;2203;"Banana";"18"
20140119;2223;"Banana";"18"
20140119;2224;"Banana";"18"
20140119;2229;"Banana";"18"
20140119;2236;"Banana";"18"
20140119;2237;"Banana";"18"
20140119;2248;"Banana";"18"
20140208;754;"Banana";"18"
20140208;757;"Banana";"18"
20140208;818;"Banana";"18"
20140208;844;"Banana";"18"
20140208;847;"Banana";"18"
20140208;906;"Banana";"18"
20140208;912;"Banana";"18"
20140208;922;"Banana";"18"
20140208;934;"Banana";"18"
20140208;937;"Banana";"18"
20140208;941;"Banana";"18"
20140208;944;"Banana";"18"
20140208;951;"Banana";"18"
20140208;952;"Banana";"18"
20140208;1007;"Banana";"18"
20140208;1010;"Banana";"18"
20140208;1014;"Banana";"18"
20140208;1026;"Banana";"18"
20140208;1027;"Banana";"18"
20140208;1030;"Banana";"18"
20140208;1035;"Banana";"18"
20140208;1036;"Banana";"18"
20140208;1038;"Banana";"18"
20140208;1038;"Banana";"18"
20140208;1040;"Banana";"18"
20140208;1042;"Banana";"18"
20140208;1043;"Banana";"18"
20140208;1045;"Banana";"18"
20140208;1051;"Banana";"18"
20140208;1100;"Banana";"18"
20140208;1102;"Banana";"18"
20140208;1112;"Banana";"18"
20140208;1112;"Banana";"18"
20140208;1118;"Banana";"18"
20140208;1118;"Banana";"18"
20140208;1121;"Banana";"18"
20140208;1125;"Banana";"18"
20140208;1128;"Banana";"18"
20140208;1129;"Banana";"18"
20140208;1134;"Banana";"18"
20140208;1136;"Banana";"18"
20140208;1145;"Banana";"18"
20140208;1148;"Banana";"18"
20140208;1150;"Banana";"18"
20140208;1152;"Banana";"18"
20140208;1155;"Banana";"18"
20140208;1202;"Banana";"18"
20140208;1203;"Banana";"18"
20140208;1204;"Banana";"18"
20140208;1207;"Banana";"18"
20140208;1210;"Banana";"18"
20140208;1212;"Banana";"18"
20140208;1215;"Banana";"18"
20140208;1218;"Banana";"18"
20140208;1220;"Banana";"18"
20140208;1223;"Banana";"18"
20140208;1225;"Banana";"18"
20140208;1226;"Banana";"18"
20140208;1232;"Banana";"18"
20140208;1236;"Banana";"18"
20140208;1241;"Banana";"18"
20140208;1243;"Banana";"18"
20140208;1243;"Banana";"18"
20140208;1244;"Banana";"18"
20140208;1245;"Banana";"18"
20140208;1245;"Banana";"18"
20140208;1250;"Banana";"18"
20140208;1253;"Banana";"18"
20140208;1254;"Banana";"18"
20140208;1257;"Banana";"18"
20140208;1257;"Banana";"18"
20140208;1258;"Banana";"18"
20140208;1258;"Banana";"18"
20140208;1301;"Banana";"18"
20140208;1308;"Banana";"18"
20140208;1313;"Banana";"18"
20140208;1313;"Banana";"18"
20140208;1314;"Banana";"18"
20140208;1317;"Banana";"18"
20140208;1318;"Banana";"18"
20140208;1319;"Banana";"18"
20140208;1323;"Banana";"18"
20140208;1323;"Banana";"18"
20140208;1324;"Banana";"18"
20140208;1325;"Banana";"18"
20140208;1327;"Banana";"18"
20140208;1328;"Banana";"18"
20140208;1328;"Banana";"18"
20140208;1329;"Banana";"18"
20140208;1330;"Banana";"18"
20140208;1333;"Banana";"18"
20140208;1334;"Banana";"18"
20140208;1336;"Banana";"18"
20140208;1337;"Banana";"18"
20140208;1337;"Banana";"18"
20140208;1341;"Banana";"18"
20140208;1342;"Banana";"18"
20140208;1342;"Banana";"18"
20140208;1343;"Banana";"18"
20140208;1344;"Banana";"18"
20140208;1344;"Banana";"18"
20140208;1347;"Banana";"18"
20140208;1347;"Banana";"18"
20140208;1348;"Banana";"18"
20140208;1354;"Banana";"18"
20140208;1356;"Banana";"18"
20140208;1358;"Banana";"18"
20140208;1359;"Banana";"18"
20140208;1401;"Banana";"18"
20140208;1401;"Banana";"18"
20140208;1403;"Banana";"18"
20140208;1404;"Banana";"18"
20140208;1404;"Banana";"18"
20140208;1404;"Banana";"18"
20140208;1404;"Banana";"18"
20140208;1405;"Banana";"18"
20140208;1406;"Banana";"18"
20140208;1408;"Banana";"18"
20140208;1410;"Banana";"18"
20140208;1411;"Banana";"18"
20140208;1411;"Banana";"18"
20140208;1412;"Banana";"18"
20140208;1413;"Banana";"18"
20140208;1416;"Banana";"18"
20140208;1418;"Banana";"18"
20140208;1420;"Banana";"18"
20140208;1421;"Banana";"18"
20140208;1425;"Banana";"18"
20140208;1427;"Banana";"18"
20140208;1427;"Banana";"18"
20140208;1429;"Banana";"18"
20140208;1432;"Banana";"18"
20140208;1434;"Banana";"18"
20140208;1434;"Banana";"18"
20140208;1436;"Banana";"18"
20140208;1437;"Banana";"18"
20140208;1438;"Banana";"18"
20140208;1438;"Banana";"18"
20140208;1440;"Banana";"18"
20140208;1441;"Banana";"18"
20140208;1442;"Banana";"18"
20140208;1442;"Banana";"18"
20140208;1443;"Banana";"18"
20140208;1444;"Banana";"18"
20140208;1445;"Banana";"18"
20140208;1446;"Banana";"18"
20140208;1448;"Banana";"18"
20140208;1448;"Banana";"18"
20140208;1449;"Banana";"18"
20140208;1449;"Banana";"18"
20140208;1450;"Banana";"18"
20140208;1450;"Banana";"18"
20140208;1452;"Banana";"18"
20140208;1454;"Banana";"18"
20140208;1459;"Banana";"18"
20140208;1459;"Banana";"18"
20140208;1500;"Banana";"18"
20140208;1501;"Banana";"18"
20140208;1504;"Banana";"18"
20140208;1507;"Banana";"18"
20140208;1510;"Banana";"18"
20140208;1510;"Banana";"18"
20140208;1511;"Banana";"18"
20140208;1511;"Banana";"18"
20140208;1513;"Banana";"18"
20140208;1514;"Banana";"18"
20140208;1518;"Banana";"18"
20140208;1521;"Banana";"18"
20140208;1527;"Banana";"18"
20140208;1527;"Banana";"18"
20140208;1527;"Banana";"18"
20140208;1528;"Banana";"18"
20140208;1530;"Banana";"18"
20140208;1533;"Banana";"18"
20140208;1533;"Banana";"18"
20140208;1533;"Banana";"18"
20140208;1533;"Banana";"18"
20140208;1536;"Banana";"18"
20140208;1536;"Banana";"18"
20140208;1538;"Banana";"18"
20140208;1538;"Banana";"18"
20140208;1539;"Banana";"18"
20140208;1541;"Banana";"18"
20140208;1542;"Banana";"18"
20140208;1543;"Banana";"18"
20140208;1547;"Banana";"18"
20140208;1552;"Banana";"18"
20140208;1552;"Banana";"18"
20140208;1555;"Banana";"18"
20140208;1557;"Banana";"18"
20140208;1600;"Banana";"18"
20140208;1614;"Banana";"18"
20140208;1615;"Banana";"18"
20140208;1616;"Banana";"18"
20140208;1618;"Banana";"18"
20140208;1618;"Banana";"18"
20140208;1619;"Banana";"18"
20140208;1620;"Banana";"18"
20140208;1627;"Banana";"18"
20140208;1634;"Banana";"18"
20140208;1640;"Banana";"18"
20140208;1643;"Banana";"18"
20140208;1651;"Banana";"18"
20140208;1653;"Banana";"18"
20140208;1656;"Banana";"18"
20140208;1702;"Banana";"18"
20140208;1708;"Banana";"18"
20140208;1711;"Banana";"18"
20140208;1711;"Banana";"18"
20140208;1711;"Banana";"18"
20140208;1711;"Banana";"18"
20140208;1715;"Banana";"18"
20140208;1717;"Banana";"18"
20140208;1718;"Banana";"18"
20140208;1720;"Banana";"18"
20140208;1723;"Banana";"18"
20140208;1723;"Banana";"18"
20140208;1724;"Banana";"18"
20140208;1729;"Banana";"18"
20140208;1731;"Banana";"18"
20140208;1732;"Banana";"18"
20140208;1734;"Banana";"18"
20140208;1736;"Banana";"18"
20140208;1739;"Banana";"18"
20140208;1740;"Banana";"18"
20140208;1740;"Banana";"18"
20140208;1741;"Banana";"18"
20140208;1741;"Banana";"18"
20140208;1742;"Banana";"18"
20140208;1747;"Banana";"18"
20140208;1752;"Banana";"18"
20140208;1753;"Banana";"18"
20140208;1802;"Banana";"18"
20140208;1808;"Banana";"18"
20140208;1811;"Banana";"18"
20140208;1811;"Banana";"18"
20140208;1814;"Banana";"18"
20140208;1821;"Banana";"18"
20140208;1823;"Banana";"18"
20140208;1824;"Banana";"18"
20140208;1825;"Banana";"18"
20140208;1826;"Banana";"18"
20140208;1828;"Banana";"18"
20140208;1831;"Banana";"18"
20140208;1838;"Banana";"18"
20140208;1839;"Banana";"18"
20140208;1847;"Banana";"18"
20140208;1849;"Banana";"18"
20140208;1851;"Banana";"18"
20140208;1854;"Banana";"18"
20140208;1900;"Banana";"18"
20140208;1901;"Banana";"18"
20140208;1908;"Banana";"18"
20140208;1908;"Banana";"18"
20140208;1910;"Banana";"18"
20140208;1910;"Banana";"18"
20140208;1912;"Banana";"18"
20140208;1913;"Banana";"18"
20140208;1917;"Banana";"18"
20140208;1921;"Banana";"18"
20140208;1925;"Banana";"18"
20140208;1927;"Banana";"18"
20140208;1929;"Banana";"18"
20140208;1929;"Banana";"18"
20140208;1930;"Banana";"18"
20140208;1931;"Banana";"18"
20140208;1934;"Banana";"18"
20140208;1935;"Banana";"18"
20140208;1938;"Banana";"18"
20140208;1938;"Banana";"18"
20140208;1939;"Banana";"18"
20140208;1939;"Banana";"18"
20140208;1939;"Banana";"18"
20140208;1940;"Banana";"18"
20140208;1942;"Banana";"18"
20140208;1942;"Banana";"18"
20140208;1944;"Banana";"18"
20140208;1947;"Banana";"18"
20140208;1950;"Banana";"18"
20140208;1951;"Banana";"18"
20140208;1954;"Banana";"18"
20140208;1956;"Banana";"18"
20140208;1957;"Banana";"18"
20140208;1958;"Banana";"18"
20140208;1958;"Banana";"18"
20140208;1959;"Banana";"18"
20140208;2000;"Banana";"18"
20140208;2002;"Banana";"18"
20140208;2006;"Banana";"18"
20140208;2006;"Banana";"18"
20140208;2007;"Banana";"18"
20140208;2014;"Banana";"18"
20140208;2015;"Banana";"18"
20140208;2016;"Banana";"18"
20140208;2017;"Banana";"18"
20140208;2018;"Banana";"18"
20140208;2023;"Banana";"18"
20140208;2032;"Banana";"18"
20140208;2034;"Banana";"18"
20140208;2037;"Banana";"18"
20140208;2041;"Banana";"18"
20140208;2048;"Banana";"18"
20140208;2100;"Banana";"18"
20140208;2102;"Banana";"18"
20140208;2103;"Banana";"18"
20140208;2104;"Banana";"18"
20140208;2105;"Banana";"18"
20140208;2108;"Banana";"18"
20140208;2109;"Banana";"18"
20140208;2114;"Banana";"18"
20140208;2114;"Banana";"18"
20140208;2117;"Banana";"18"
20140208;2125;"Banana";"18"
20140208;2129;"Banana";"18"
